l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round,weight_old
1.8646045948580774,34.3735896221114,0.8551930931137045,2.009853027745635,0.13574029398241574,0.40648752279962386,0.14151114182284275,1.1351379512599777,3,2.9163281053669106e-5,0.4628346833467893,566770,6,9.49019396381228e-5
2.1211046735586887,38.283028836458,0.7626559885078862,0.18734662624317466,0.2186130275622261,0.30419626447289405,0.3513650482912405,1.1347372999563747,4,6.690782214015714e-5,0.4628346833467893,566770,6,0.0002176296779455533
2.4659628811937324,22.21212902811497,0.9265575125520957,0.6267581040533549,0.09571774655263768,0.09929949721752793,0.07207566094675824,1.155862368816838,3,7.19410976787043e-5,0.4628346833467893,566770,6,0.0002397319069025645
1.6499356053630487,7.13252622670141,0.7769878636702626,1.9605941667121427,0.03664215543196392,0.3568595348645254,0.2443822749802386,1.162572686532735,3,0.0002535466526349289,0.4628346833467893,566770,6,0.0008515005159808036
2.2399554075425736,24.838827413373338,0.555437213375612,0.04598683534955789,0.3912535088749044,0.32741891128248823,0.27329113915890135,1.1058564995126796,5,0.0002669138109383302,0.4628346833467893,566770,6,0.0008405443685546531
1.6206996209022515,14.669818314634515,0.7094447360672383,1.489333569088655,0.05965017255498995,0.20814874871296898,0.0980575454065167,1.1486591453670971,4,0.000177599470123046,0.4628346833467893,566770,6,0.0005869293197545306
1.5030387167822234,19.90492353501713,0.6131891499005844,0.7593137530620071,0.08100896568999759,0.28637604397826794,0.008423812552831752,0.9771713686631484,5,0.0002782184832697136,0.4628346833467893,566770,6,0.0007662460238280197
1.934065601968232,18.816722969136467,0.9392239930187488,3.4436991312700673,0.09236034237637919,0.33430915383043336,0.12499199484115495,1.0768253795877722,3,5.456193331570925e-5,0.4628346833467893,566770,6,0.00016646374480873362
2.4107229971047164,9.750229708588593,0.8454477885496949,0.5747248104710623,0.05276735024277273,0.29641794301736446,0.04022201371281073,1.0003076890827052,4,0.00016497867866550878,0.4628346833467893,566770,6,0.000464884329989481
3.1093353997686455,22.76312608448642,0.985198515459226,0.10227382762819212,0.35548679547332157,0.33552258016044695,0.9364768856312001,1.1807300637921294,3,0.00012878680649050766,0.4628346833467893,566770,6,0.00044181213433638493
